index,Year sold,Month sold,Street,Kind,Number of rooms,Floor,Squared meter,Price
10186,2016,1,ז'בוטינסקי,דירה בבית קומות,3.0,4.0,63.0,1035000
10187,2016,1,עליזה בגין,דירה בבית קומות,5.0,6.0,125.0,2575000
10188,2016,1,הרב נריה,דירה בבית קומות,2.5,4.0,41.36,1280000
10189,2016,1,"אז""ר",דירה בבית קומות,3.0,2.0,76.81,1150000
10190,2016,1,האלוף דוד,דירה בבית קומות,5.0,16.0,122.0,2390000
10191,2016,1,הגלים,דירה בבית קומות,4.5,5.0,92.31,1620000
10192,2016,1,קרית ספר,דירה בבית קומות,4.0,5.0,97.0,1500000
10193,2016,1,הרותם,דירה בבית קומות,4.0,3.0,111.0,1620000
10194,2016,1,מעגל השלום,דירה בבית קומות,3.0,5.0,76.0,1800000
10195,2016,1,המרגנית,דירה בבית קומות,3.5,8.0,76.7,1270000
10196,2016,1,ויתקין,דירה בבית קומות,4.0,2.0,81.45,1410000
10197,2016,1,אריאב חיים,דירה בבית קומות,3.0,3.0,40.2,900000
10198,2016,1,אבידן שמעון,דירה בבית קומות,4.5,2.0,108.95,2086000
10199,2016,1,ברניצקי נתן,דירה בבית קומות,3.5,4.0,87.4,1330000
10200,2016,1,שמריהו לוין,דירה בבית קומות,4.0,4.0,78.22,1360000
10201,2016,1,אלפסי,קוטג' דו משפחתי,7.0,2.0,179.0,2100000
10202,2016,1,בשארי סעדיה ויוסף,דירה בבית קומות,5.0,1.0,122.63,2350000
10203,2016,1,גורדון,דירה בבית קומות,3.0,1.0,72.93,1389000
10204,2016,1,ברניצקי נתן,דירה בבית קומות,4.0,5.0,115.0,1750000
10205,2016,1,הצופים,דירה בבית קומות,4.0,2.0,92.82,1770000
10206,2016,1,טרכטנברג,דירה בבית קומות,3.0,1.0,49.81,1265000
10207,2016,1,תנועות הנוער,דירה בבית קומות,3.0,5.0,84.26,1555000
10208,2016,1,אלירז שלמה,דירה בבית קומות,5.0,11.0,139.0,1949057
10209,2016,1,הכובש,דירה בבית קומות,3.5,3.0,67.37,1120000
10210,2016,1,הקישון,דירה בבית קומות,4.0,1.0,84.0,1385000
10211,2016,1,סמילנסקי,דירה בבית קומות,4.0,2.0,91.97,1480000
10212,2016,1,גולדה מאיר,דירה בבית קומות,5.0,11.0,124.59,2430000
10213,2016,1,כהן יעקב,דירה בבית קומות,2.0,2.0,38.3,930000
10214,2016,1,מבצע קדש,דירה בבית קומות,4.5,1.0,98.47,1650000
10215,2016,1,אלירז שלמה,דירה בבית קומות,4.0,15.0,110.0,1749057
10216,2016,1,אבשלום,דירה בבית קומות,3.5,4.0,67.34,1400000
10217,2016,1,הברון הירש,דירה בבית קומות,3.5,4.0,54.5,1200000
10218,2016,1,דרור,דירה בבית קומות,4.0,2.0,81.22,1285000
10219,2016,1,הורוביץ,דירה בבית קומות,3.0,3.0,68.64,1290000
10220,2016,1,מעונות ברכה,דירה בבית קומות,3.0,3.0,69.94,1350000
10221,2016,1,התזמורת,דירה בבית קומות,3.0,6.0,71.0,1665000
10222,2016,1,הקוקיה,דירה בבית קומות,4.0,3.0,114.8,1900000
10223,2016,1,הכינור,דירה בבית קומות,4.0,4.0,89.95,1750000
10224,2016,1,הכובש,דירה בבית קומות,4.0,1.0,77.48,1250000
10225,2016,1,"עגנון ש""י",דירה בבית קומות,3.0,1.0,42.6,900000
10226,2016,1,הרצל,דירה בבית קומות,4.0,2.0,79.15,1290000
10227,2016,1,הרב מימון,דירה בבית קומות,5.0,1.0,117.32,1900000
10228,2016,1,"אח""י להב",דירה בבית קומות,5.0,11.0,97.81,3250000
10229,2016,1,ליבין יוסף וריסיה,דירה בבית קומות,5.0,4.0,145.7,2650000
10230,2016,1,דובנוב,דירה בבית קומות,3.0,0.0,46.0,1423000
